text	topic	parent_L1
Typical of Hals’ paintings around this time, The Merry Drinker looks directly at viewers as if he is in conversation with them.	Food and drink paintings	Food and drink culture
It was acquired for his collection in Dresden by Augustus II of Poland (who was also elector of Saxony as Frederick Augustus I).	Food and drink paintings	Food and drink culture
Background The Discovery of Honey by Bacchus was commissioned together with a companion painting, The Misfortunes of Silenus, by Giovanni Vespucci in Florence.	Food and drink paintings	Food and drink culture
The painting resides in Figueres Teatre-Museu Dalí, containing the broadest range of works of Salvador Dalí (1904–1989), managed by the Gala-Salvador Dalí Foundation.	Food and drink paintings	Food and drink culture
See also List of works by Henri Matisse References External links Image Retrieved online December 30, 2007	Food and drink paintings	Food and drink culture
Description The iconography of the painting was rather unusual for Italy, and had been indeed inspired by Justus van Gent's Corpus Domini Altarpiece (1472–1474), that Signorelli had seen during his stay at Urbino.	Food and drink paintings	Food and drink culture
Manet shows us men and women in the new brasseries and cafes of Paris, which presents the viewer with an alternate view of new Parisian life.	Food and drink paintings	Food and drink culture
In this version of the myth, Lycurgus, quasi-legendary lawgiver of the state of Sparta, was the younger son of a king of Sparta who became king himself when his elder brother died shortly after their father.	Food and drink paintings	Food and drink culture
It is among the earliest of several paintings of bread by Dalí; a later example is Basket of Bread (1945).	Food and drink paintings	Food and drink culture
Description History The painting depicts Mary Dickinson Riddle, Cassatt's mother's first cousin, seated at a table set with a tea service.	Food and drink paintings	Food and drink culture
Normally in context with the style of the era (late 1920s), this could be taken as a trendy and lively style, "the women's tight-fitting sweaters, cloche hats, and made-up faces, which in a previous era would have marked them as sexually available, had become mainstream".	Food and drink paintings	Food and drink culture
The Communion of the Apostles is a painting by Italian Renaissance artist Luca Signorelli, dating from around 1512.	Food and drink paintings	Food and drink culture
The scene is a reference to Genesis 2:8–14 and hosts a variety of animals, presumably 100, from diverse ecosystems.	Food and drink paintings	Food and drink culture
History The Madonna of the Pomegranate is a painting by the Italian Renaissance artist, Alessandro di Mariano di Vanni dei Filipepi (1445–1510), better known as Sandro Botticelli.	Food and drink paintings	Food and drink culture
A somewhat different version in the Alte Pinakothek in Munich is traditionally dated to roughly the same time period.	Food and drink paintings	Food and drink culture
It is often confused for the better known Coca-Cola (3), despite the two paintings being entirely different.	Food and drink paintings	Food and drink culture
A sketch survives in the Liechtenstein Princely Collections, seemingly part of the same project as The Victory of Henry IV at Coutras.	Food and drink paintings	Food and drink culture
The painting was completed in 1926 when Dalí was twenty-two years old, shortly after he had finished his formal art class in Madrid where he was studying the Dutch Masters.	Food and drink paintings	Food and drink culture
Her husband may have ordered the painting, in this way helping Rembrandt being in financial difficulties.	Food and drink paintings	Food and drink culture
It was looted by the Nazis in Germany-occupied Poland during World War II, and recovered only in 2011.	Food and drink paintings	Food and drink culture
The tea service is gilded blue-and-white porcelain from Canton (modern day Guangzhou) in Qing dynasty China; in the 19th century, Canton was renowned for its exports to the Western world, as the port city was one of the centers of the Old China Trade.	Food and drink paintings	Food and drink culture
The cup and the bunches of grapes next to him, and the vineyard in the background, suggest that Noah is drunk.	Food and drink paintings	Food and drink culture
Painting During Warhol's early career, he experimented with many differt confectionery items, most notably Campbell's Soup Cans, but also Coca-Cola bottles.	Food and drink paintings	Food and drink culture
