text	topic	parent_L1
In the regular game, an addition to the rules was the "double" option, in which the first clue giver could ask to increase the word value to 20 points by giving only one clue; if that word was missed, the other team could score the 20 points with a second clue.	Language games	Linguistics
Some sections of the poem use words of more than ten letters as a one followed by another digit: where 11 represents two consecutive digit "1"s in pi.	Language games	Linguistics
Producer Brian Grazer, composer Hans Zimmer and screenwriter Akiva Goldsman also return, with Koepp coming on board to help the latter.	Language games	Linguistics
Even though vesre has spread to other countries, and can be heard in Peru, Chile and Ecuador, Spanish speakers outside the Río de la Plata area are usually less inclined to use it.	Language games	Linguistics
A clue at the Chigi Chapel's Bernini statue leads Langdon to the next altar, another sculpture in St.	Language games	Linguistics
Agbirigba is a cant (or argot) based on the Ogbakiri dialect of the Nigerian language Ikwerre of Port Harcourt.	Language games	Linguistics
For example, in Australian slang, the term for an English person is pommy, which has been proposed as a rhyme on pomegranate, pronounced "Pummy Grant", which rhymed with 'immigrant'.	Language games	Linguistics
A special viewer is used that prevents the card from being read (other than the topic heading) until it is placed in the viewer, which allows a team to pass.	Language games	Linguistics
Because Boontling is a spoken jargon rather than a written one, spellings of its words vary greatly.	Language games	Linguistics
Players navigate, battle, and progress through the game by typing out a word describing an action or response.	Language games	Linguistics
It was published by Emmis Books, after some of its content originally appeared in Modern Humorist in 2000 and 2001.	Language games	Linguistics
This work introduced the method of loci to East Asian audiences as a means of intellectual development.	Language games	Linguistics
Example games Two example games could be played as follows: In Example 1, it can be noted that the phrase "AT" does not end the game; this is because words only become valid once they are at least three letters long.	Language games	Linguistics
Morphological puns may make use of rebracketing, where for instance distressed is parsed as dis-tressed (having hair cut off), or in the self-referential pun "I entered ten puns in a pun competition hoping one would win, but no pun in ten did" (parsed as "no pun intended").	Language games	Linguistics
Examples in fiction Film The series of James Bond books and films often use double entendres for the names of Bond girls, such as "Honey Ryder" from Dr.	Language games	Linguistics
Wonderword was created by Canadian author Jo Ouellet, and in 1994 her son David Ouellet appeared as co-author until her death in 1997.	Language games	Linguistics
In 2008, Parker Brothers released a self-contained version of the game with the dice sealed inside a plastic unit and featuring an integrated timer.	Language games	Linguistics
Published by JudyBelshe@aol.com ISBN 978-0-9655530-2-5 External links Boontling: An American Lingo History of Boontling at the Anderson Valley Museum Mendocino Middle School Boontling Dictionary Haddock, Vicki.	Language games	Linguistics
Any word-stem a player creates must form part of a valid English word, without actually being a word itself.	Language games	Linguistics
Adams, as well as publicity brought from Boontling-speaker Bobby (Chipmunk) Glover and historian Jack (Wee Fuzz) June.	Language games	Linguistics
In Space, cubes are constantly rising towards the screen, and the player must click on letters to make a word.	Language games	Linguistics
The redundancy may help the listener by providing context and decreasing the "alphabet soup quotient" (the cryptic overabundance of abbreviations and acronyms) of the communication.	Language games	Linguistics
Bananagrams is an online social game developed by Large Animal Games in partnership with Majesco Entertainment.	Language games	Linguistics
Bilingual homophonous poetry, where the poem makes sense in two different languages at the same time, constituting two simultaneous homophonous poems.	Language games	Linguistics
Werewords is a board game for 4 to 10 players designed by Ted Alspach and published by Bézier Games in 2017.	Language games	Linguistics
A quip is an observation or saying that has some wit but perhaps descends into sarcasm, or otherwise is short of a point.	Language games	Linguistics
