text	topic	parent_L1
BMW BMW was implicated in an "emissions cartel" which sought to restrict design standards for AdBlue.	Carbon finance	Energy economics
If the Commonwealth refuses to commit at this time, the States and Territories will introduce an emissions trading scheme by the end of 2010.	Carbon finance	Energy economics
These credits are largely traded in form of Certified Emission Reduction (CER), or Emission Reduction Unit (ERU).	Carbon finance	Energy economics
The company was the leading insurer of the Trans Mountain pipeline, but stopped supporting it, in July 2020.	Carbon finance	Energy economics
However, with the election of Stephen Harper's Conservative Government in 2006, the One Tonne Challenge was scrapped.	Carbon finance	Energy economics
Environmental characteristics Source: Average slope gradient: 55% Aspect: the exclosure is oriented towards the west Minimum altitude: 2180 metres Maximum altitude: 2300 metres Lithology: Adigrat Sandstone Management As a general rule, cattle ranging and wood harvesting are not allowed.	Carbon finance	Energy economics
Verra was developed in 2005 when the company Climate Wedge and its partner Cheyne Capital designed and drafted the first version (version 1.0) of the Voluntary Carbon Standard.	Carbon finance	Energy economics
Furthermore, more than 40 lawsuits were filed against the government in regards to the problem of permit allocation.	Carbon finance	Energy economics
This should ensure long-term security of supply after Russia reduced the amount of gas supplied to Austria as a result of its invasion of Ukraine.	Carbon finance	Energy economics
The Climate Change Response (Moderated Emissions Trading) Amendment Act 2009 Adoption On 25 November 2009, the bill had its second and third readings and it was adopted by 63 votes to 58, with the support of the National Party (58 votes), the Maori Party (4 votes) and United Future (1 vote).	Carbon finance	Energy economics
Low impact energy production The next priority in the hierarchy covers energy sources that are not entirely sustainable, but have a low environmental impact.	Carbon finance	Energy economics
The energy sector which was previously slated to make a "considerable" contribution is now required to make an "adequate" contribution.	Carbon finance	Energy economics
However, the only determination that has been made is that the actual value of supplementarity should be decided at the country level.	Carbon finance	Energy economics
NETT reported progress to CAF in December 2004, including the development of 10 key design propositions as a basis for further investigation and analysis of a NETS.	Carbon finance	Energy economics
In the electricity sector, coal still accounted for 83% in 2007, but by 2015, this share had fallen to 72% with the growing share of renewable energies and nuclear energy.	Carbon finance	Energy economics
Description Carbon markets are carbon pricing mechanisms enabling governments and non-state actors to trade greenhouse gas emission credits.	Carbon finance	Energy economics
Steve Webb, co-founder of Webb Yates Engineers, says: "We’ve known for a long time that aluminium, steel, concrete and ceramics have very high embodied energy ...	Carbon finance	Energy economics
Germany is using reverse auctions to compensate coal-fired power plants for shutting down ahead of schedule.	Carbon finance	Energy economics
Another area of optimization would come from carbon capture or sequestration such as underground storage, and finally a decrease in fossil fuel use.	Carbon finance	Energy economics
In a broad stroke, Renewable Energy Payments, sometimes known as a Feed-in Tariff place obligations on utility companies to buy electricity from renewable energy sources, often small, local companies, for a fixed period of time.	Carbon finance	Energy economics
See also Carbon offset Global warming Ecosia Forestle List of search engines References External links Official website	Carbon finance	Energy economics
CDR involves techniques to remove carbon dioxide from the atmosphere and is generally considered a form of climate change mitigation.	Carbon finance	Energy economics
The RETScreen Clean Energy Management Software (usually shortened to RETScreen Expert) is a software package developed by the Government of Canada.	Carbon finance	Energy economics
Its main summary of December 2007 said: The IPCC shows that the world needs to act to avoid disastrous climate change, and act now.	Carbon finance	Energy economics
Most organized rides, for example cyclosportives (or gran fondos), Challenge Rides or reliability trials, and hill climbs include registration requirements and will provide information either through the mail or online concerning start times and other requirements.	Carbon finance	Energy economics
Pollution in the upstream country is determined only by the emission of the upstream country: q 1 = e 1 {\displaystyle q_{1}=e_{1}} .	Carbon finance	Energy economics
Do The Math movie The Do The Math movie is a 42-minute documentary film about the rising movement to change the terrifying math of the climate crisis and challenge the fossil fuel industry.	Carbon finance	Energy economics
The Emissions Trading Scheme Review Committee was a special committee of the New Zealand Parliament which conducted a review of the Fifth Labour Government's Emissions Trading Scheme between December 2008 and late August 2009.	Carbon finance	Energy economics
Despite their contribution to the construction industry and the generation of jobs, artisanal brick producers largely operate informally and are generally excluded from social, environmental and economic public policies.	Carbon finance	Energy economics
The Lofoten Declaration, drafted in August 2017, is an international manifesto calling for the end of hydrocarbon exploration and further expansion of fossil fuel reserves for climate change mitigation.	Carbon finance	Energy economics
The regulations apply to about 100 large facilities which emit more than 100,000 tonnes of greenhouse gases a year.	Carbon finance	Energy economics
The report assessed that a minimum of $4.5 million (optimally $8.4 million) of additional funding would be needed to fund the recommended research program.	Carbon finance	Energy economics
There should be a presumption in favour of timber and stone." Occupational carbon emissions Occupational carbon emissions relate to the amount of carbon dioxide emitted into the atmosphere from the direct use of energy to run the building e.g.	Carbon finance	Energy economics
Actions from tree-plantings to solar panel installations to huge electricity service-provider switching parties occurred in almost every country around the world.	Carbon finance	Energy economics
CNPC Jilin Oil Field China's first carbon capture project was the Jilin oil field in Songyuan, Jilin Province.	Carbon finance	Energy economics
The accord has been inactive since March 2010, when an advisory group presented a plan for action to the association with a scheduled implementation date of January 2012.	Carbon finance	Energy economics
